date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:02:39	245/245	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20May%202024%2011:32:31%20GMT	https://dreamingtheme.kiendaotac.com/robots.txt		(from )
17:02:40	160500/160500	---MCZ	200	added ('OK')	text/html	etag:W/%225e849d50-272f4%22	https://dreamingtheme.kiendaotac.com/html/furgan/	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/index.html	(from )
17:02:41	424/424	---M--	200	added ('OK')	image/png	etag:%221a8-59fb79dc02480%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/favicon.png	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/favicon.png	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:42	140936/140936	---MCZ	200	added ('OK')	text/css	etag:W/%225e57cbd8-22688%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/css/bootstrap.min.css	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:42	75599/75599	---MCZ	200	added ('OK')	text/css	etag:W/%225a6aa04a-1274f%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/css/animate.css	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/css/animate.css	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:43	9746/9746	---MCZ	200	added ('OK')	text/css	etag:W/%225d673278-2612%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/css/chosen.min.css	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/css/chosen.min.css	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:43	30758/30758	---MCZ	200	added ('OK')	text/css	etag:W/%225e57cbd8-7826%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/css/font-awesome.min.css	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/css/font-awesome.min.css	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:44	22618/22618	---MCZ	200	added ('OK')	text/css	etag:W/%225b7cb2fe-585a%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/css/jquery.scrollbar.css	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/css/jquery.scrollbar.css	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:44	790/790	---MCZ	200	added ('OK')	text/css	etag:W/%22316-539c796648b00%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/css/lightbox.min.css	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/css/lightbox.min.css	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:45	7700/7700	---MCZ	200	added ('OK')	text/css	etag:W/%225b7cb2fe-1e14%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/css/magnific-popup.css	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/css/magnific-popup.css	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:46	1330/1330	---MCZ	200	added ('OK')	text/css	etag:W/%225b7cb2fe-532%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/css/slick.min.css	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/css/slick.min.css	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:46	3876/3876	---MCZ	200	added ('OK')	text/css	etag:W/%225e57cbd6-f24%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/fonts/flaticon.css	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/fonts/flaticon.css	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:47	5632/5632	---MCZ	200	added ('OK')	text/css	etag:W/%225e5a6c64-1600%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/css/megamenu.css	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/css/megamenu.css	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:47	2402/2402	---MCZ	200	added ('OK')	text/css	etag:W/%225e48f612-962%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/css/dreaming-attribute.css	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/css/dreaming-attribute.css	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:48	364640/364640	---MCZ	200	added ('OK')	text/css	etag:W/%225f686488-59060%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/css/style.css	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/css/style.css	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:49	600/600	---M--	200	added ('OK')	image/png	etag:%22258-592515c4b5380%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/en.png	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/en.png	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:49	267/267	---M--	200	added ('OK')	image/png	etag:%2210b-592515c4b5380%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/it.png	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/it.png	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:50	160500/160500	---MCZ	200	added ('OK')	text/html	etag:W/%225e849d50-272f4%22	https://dreamingtheme.kiendaotac.com/html/furgan/index.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/index-2.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:51	1395/1395	---M--	200	added ('OK')	image/png	etag:%225e5a7218-573%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/logo.png	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/logo.png	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:51	5432/5432	---M--	200	added ('OK')	image/jpeg	etag:%225e553b64-1538%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/demo001.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/demo001.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:52	198086/198086	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-305c6%22	https://dreamingtheme.kiendaotac.com/html/furgan/home-02.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/home-02.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:52	5865/5865	---M--	200	added ('OK')	image/jpeg	etag:%225e553b98-16e9%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/demo002.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/demo002.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:53	150980/150980	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-24dc4%22	https://dreamingtheme.kiendaotac.com/html/furgan/home-03.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/home-03.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:54	6427/6427	---M--	200	added ('OK')	image/jpeg	etag:%225e553bf0-191b%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/demo003.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/demo003.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:54	243786/243786	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f8-3b84a%22	https://dreamingtheme.kiendaotac.com/html/furgan/home-04.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/home-04.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:55	7258/7258	---M--	200	added ('OK')	image/jpeg	etag:%225e553c64-1c5a%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/demo004.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/demo004.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:56	97977/97977	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f8-17eb9%22	https://dreamingtheme.kiendaotac.com/html/furgan/home-05.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/home-05.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:56	12422/12422	---M--	200	added ('OK')	image/jpeg	etag:%225e553c9a-3086%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/demo005.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/demo005.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:57	147036/147036	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a9a7a-23e5c%22	https://dreamingtheme.kiendaotac.com/html/furgan/home-06.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/home-06.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:58	5152/5152	---M--	200	added ('OK')	image/jpeg	etag:%225e553cce-1420%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/demo006.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/demo006.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:58	125259/125259	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-1e94b%22	https://dreamingtheme.kiendaotac.com/html/furgan/shop.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/shop.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:02:59	145245/145245	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-2375d%22	https://dreamingtheme.kiendaotac.com/html/furgan/shop-list.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/shop-list.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:00	654/654	---M--	200	added ('OK')	image/jpeg	etag:%2228e-59efeae050680%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/label-new.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/label-new.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:00	133458/133458	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-20952%22	https://dreamingtheme.kiendaotac.com/html/furgan/shop-leftsidebar.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/shop-leftsidebar.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:01	133724/133724	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f8-20a5c%22	https://dreamingtheme.kiendaotac.com/html/furgan/shop-rightsidebar.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/shop-rightsidebar.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:02	131603/131603	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-20213%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-product.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-product.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:03	134024/134024	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-20b88%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-product-policy.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-product-policy.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:04	135914/135914	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-212ea%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-product-rightsidebar.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-product-rightsidebar.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:04	135913/135913	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-212e9%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-product-leftsidebar.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-product-leftsidebar.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:06	132964/132964	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-20764%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-product-bundle.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-product-bundle.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:06	135335/135335	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f4-210a7%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-product-360deg.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-product-360deg.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:07	605/605	---M--	200	added ('OK')	image/jpeg	etag:%2225d-59efeabfe3a00%22	https://dreamingtheme.kiendaotac.com/html/furgan/assets/images/label-hot.jpg	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/assets/images/label-hot.jpg	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:08	131579/131579	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-201fb%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-product-video.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-product-video.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:08	96666/96666	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-1799a%22	https://dreamingtheme.kiendaotac.com/html/furgan/cart.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/cart.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:09	80536/80536	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-13a98%22	https://dreamingtheme.kiendaotac.com/html/furgan/wishlist.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/wishlist.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:10	120815/120815	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-1d7ef%22	https://dreamingtheme.kiendaotac.com/html/furgan/checkout.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/checkout.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:11	72784/72784	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-11c50%22	https://dreamingtheme.kiendaotac.com/html/furgan/order-tracking.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/order-tracking.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:11	76616/76616	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f8-12b48%22	https://dreamingtheme.kiendaotac.com/html/furgan/my-account.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/my-account.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:12	127517/127517	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-1f21d%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-product-simple.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-product-simple.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:12	125821/125821	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-1eb7d%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-product-external.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-product-external.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:13	130690/130690	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-1fe82%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-product-group.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-product-group.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:14	125586/125586	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-1ea92%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-product-outofstock.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-product-outofstock.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:15	131698/131698	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-20272%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-product-onsale.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-product-onsale.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:15	152514/152514	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f8-253c2%22	https://dreamingtheme.kiendaotac.com/html/furgan/banner.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/banner.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:16	124936/124936	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-1e808%22	https://dreamingtheme.kiendaotac.com/html/furgan/blog-element.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/blog-element.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:16	83757/83757	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a9a7a-1472d%22	https://dreamingtheme.kiendaotac.com/html/furgan/categories-element.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/categories-element.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:17	238880/238880	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f8-3a520%22	https://dreamingtheme.kiendaotac.com/html/furgan/product-element.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/product-element.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:18	75776/75776	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f8-12800%22	https://dreamingtheme.kiendaotac.com/html/furgan/client.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/client.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:18	250356/250356	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-3d1f4%22	https://dreamingtheme.kiendaotac.com/html/furgan/product-layout.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/product-layout.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:19	72779/72779	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-11c4b%22	https://dreamingtheme.kiendaotac.com/html/furgan/google-map.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/google-map.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:20	81461/81461	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-13e35%22	https://dreamingtheme.kiendaotac.com/html/furgan/iconbox.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/iconbox.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:20	90295/90295	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-160b7%22	https://dreamingtheme.kiendaotac.com/html/furgan/team.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/team.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:21	91634/91634	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-165f2%22	https://dreamingtheme.kiendaotac.com/html/furgan/instagram-feed.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/instagram-feed.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:21	88821/88821	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-15af5%22	https://dreamingtheme.kiendaotac.com/html/furgan/newsletter.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/newsletter.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:22	85344/85344	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f8-14d60%22	https://dreamingtheme.kiendaotac.com/html/furgan/testimonials.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/testimonials.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:23	92256/92256	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-16860%22	https://dreamingtheme.kiendaotac.com/html/furgan/blog.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/blog.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:23	104499/104499	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-19833%22	https://dreamingtheme.kiendaotac.com/html/furgan/blog-leftsidebar.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/blog-leftsidebar.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:24	104500/104500	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f4-19834%22	https://dreamingtheme.kiendaotac.com/html/furgan/blog-rightsidebar.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/blog-rightsidebar.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:24	90372/90372	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-16104%22	https://dreamingtheme.kiendaotac.com/html/furgan/blog-grid.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/blog-grid.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:25	77924/77924	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-13064%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-post.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-post.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:25	90167/90167	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-16037%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-post-leftsidebar.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-post-leftsidebar.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:26	90168/90168	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-16038%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-post-rightsidebar.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-post-rightsidebar.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:27	99435/99435	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-1846b%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-post-instagram.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-post-instagram.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:27	98003/98003	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-17ed3%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-post-product.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-post-product.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:28	91836/91836	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f6-166bc%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-post-gallery.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-post-gallery.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:28	90211/90211	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-16063%22	https://dreamingtheme.kiendaotac.com/html/furgan/single-post-video.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/single-post-video.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:29	95816/95816	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-17648%22	https://dreamingtheme.kiendaotac.com/html/furgan/about.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/about.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:30	74436/74436	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79f8-122c4%22	https://dreamingtheme.kiendaotac.com/html/furgan/contact.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/contact.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
17:03:30	70949/70949	---MCZ	200	added ('OK')	text/html	etag:W/%225e5a79fa-11525%22	https://dreamingtheme.kiendaotac.com/html/furgan/404.html	C:/My%20Web%20Sites/furnlite%20ecommerce/furnlite/dreamingtheme.kiendaotac.com/html/furgan/404.html	(from https://dreamingtheme.kiendaotac.com/html/furgan/)
